auction_action,auction_state,authoritative_event_ids,authoritative_event_types,balance_state,directional_alignment,displaced_signal_actions,displaced_signal_ids,displaced_trade_actions,downstream_contract_version,downstream_signal_state,downstream_trade_action,exit_pressure,generated_signal_transitions,index,management_posture,management_reason_code,permission_results,persisted_signal_action,selected_candidate_id,selected_opportunity_key,setup_reference_price,should_exit_signal,signal_action,signal_stage,signal_status,signal_status_reason,snapshot_time,symbol,target_expansion_allowed,trail_mode
NO_EVENT,DIRECTIONAL,[],[],NONE,OPPOSED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""fe205a27-ef8f-5bf7-9192-94593d799d94"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""WEAKENING"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_DIRECTION_OPPOSED"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_DIRECTION_OPPOSED"", ""should_exit_signal"": false}]",1311,CAUTION,AUTHORITATIVE_DIRECTION_OPPOSED,[],HOLD,CAND:4a3872010c190995b2d63ff8,OPP:4a3872010c190995b2d63ff8,628.95,False,HOLD,WEAKENING,OPEN,AUTHORITATIVE_DIRECTION_OPPOSED,2026-07-31T13:54:00+05:30,KALYANKJIL,False,ATR_MULTIPLE
NO_EVENT,DIRECTIONAL,[],[],NONE,ALIGNED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""50c51811-b112-5f0f-9fcc-a1422ceea97c"", ""setup"": ""REVERSAL"", ""side"": ""BUY"", ""stage"": ""ACTIVE"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_DIRECTIONAL_ALIGNED"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""STRENGTHEN"", ""management_reason_code"": ""AUTHORITATIVE_DIRECTIONAL_ALIGNED"", ""should_exit_signal"": false}]",1312,STRENGTHEN,AUTHORITATIVE_DIRECTIONAL_ALIGNED,[],HOLD,CAND:7316c4a2330c742a8803fe6c,OPP:7316c4a2330c742a8803fe6c,369.15,False,HOLD,ACTIVE,OPEN,AUTHORITATIVE_DIRECTIONAL_ALIGNED,2026-07-31T13:54:00+05:30,MANAPPURAM,True,ATR_MULTIPLE
NO_EVENT,NONE,[],[],NONE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""cad8805e-c102-57a4-96c7-d70c9c07f5cc"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1313,CAUTION,NO_CURRENT_CREATION_EVENT,[],HOLD,CAND:6e00ceac84968df1df4d7495,OPP:6e00ceac84968df1df4d7495,5416.9,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:54:00+05:30,PERSISTENT,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],LOCKED,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""57fbc3b0-0822-51b7-8515-450ea6586841"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1314,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:dc1ab160fa1ee75a10189da6,OPP:dc1ab160fa1ee75a10189da6,32370.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:54:00+05:30,POWERINDIA,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],LOCKED,,[],[],[],,,,,[],1315,,,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",,,,,,NO_ACTION,,,,2026-07-31T13:54:00+05:30,TCS,,
NO_EVENT,REVERSAL_WATCH,[],[],FORMING,,[],[],[],,,,,[],1316,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:54:00+05:30,TORNTPHARM,,
NO_EVENT,REVERSAL_LEG,[],[],FORMING,,[],[],[],,,,,[],1317,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:57:00+05:30,BHEL,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],1318,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:57:00+05:30,CHOLAFIN,,
NO_EVENT,NONE,[],[],FORMING,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""b811de42-fbb9-5d26-a364-a9f98c91de7c"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""SELL"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1319,CAUTION,NO_CURRENT_CREATION_EVENT,[],HOLD,CAND:0d32e3ad08ef9cc69fd0369f,OPP:0d32e3ad08ef9cc69fd0369f,1712.5,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:57:00+05:30,COFORGE,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],1320,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:57:00+05:30,DIVISLAB,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],1321,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:57:00+05:30,EXIDEIND,,
NO_EVENT,NONE,[],[],LOCKED,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""76d65cfd-3f5f-5419-81f1-24a924660ce7"", ""setup"": ""REVERSAL"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1322,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:32b3a707960484f98d8399a7,OPP:32b3a707960484f98d8399a7,17907.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:57:00+05:30,FORCEMOT,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],NONE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""a4859555-9e57-5772-9c79-4a6b83478351"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1323,CAUTION,NO_CURRENT_CREATION_EVENT,[],HOLD,CAND:ccb8d7c9ac57fbb14f47bb87,OPP:ccb8d7c9ac57fbb14f47bb87,2231.9,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:57:00+05:30,GLENMARK,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],FAILED_BACK_INSIDE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""6c1d311c-b1e4-503d-9f2d-3a50df29da5d"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""SELL"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1324,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:296c26607039b07e87c6f497,OPP:296c26607039b07e87c6f497,388.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:57:00+05:30,INDUSTOWER,False,ATR_MULTIPLE
DIRECTIONAL_MATURED,MATURE,"[""DIR:KALYANKJIL:2026-07-31:012:DOWN:135100:DIRECTIONAL_MATURED:135700""]","[""DIRECTIONAL_MATURED""]",NONE,OPPOSED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""fe205a27-ef8f-5bf7-9192-94593d799d94"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""WEAKENING"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_DIRECTION_OPPOSED"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_DIRECTION_OPPOSED"", ""should_exit_signal"": false}]",1325,CAUTION,AUTHORITATIVE_DIRECTION_OPPOSED,[],HOLD,CAND:4a3872010c190995b2d63ff8,OPP:4a3872010c190995b2d63ff8,628.95,False,HOLD,WEAKENING,OPEN,AUTHORITATIVE_DIRECTION_OPPOSED,2026-07-31T13:57:00+05:30,KALYANKJIL,False,ATR_MULTIPLE
NO_EVENT,DIRECTIONAL,[],[],NONE,ALIGNED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""50c51811-b112-5f0f-9fcc-a1422ceea97c"", ""setup"": ""REVERSAL"", ""side"": ""BUY"", ""stage"": ""ACTIVE"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_DIRECTIONAL_ALIGNED"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""STRENGTHEN"", ""management_reason_code"": ""AUTHORITATIVE_DIRECTIONAL_ALIGNED"", ""should_exit_signal"": false}]",1326,STRENGTHEN,AUTHORITATIVE_DIRECTIONAL_ALIGNED,[],HOLD,CAND:7316c4a2330c742a8803fe6c,OPP:7316c4a2330c742a8803fe6c,369.15,False,HOLD,ACTIVE,OPEN,AUTHORITATIVE_DIRECTIONAL_ALIGNED,2026-07-31T13:57:00+05:30,MANAPPURAM,True,ATR_MULTIPLE
NO_EVENT,NONE,[],[],NONE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""cad8805e-c102-57a4-96c7-d70c9c07f5cc"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1327,CAUTION,NO_CURRENT_CREATION_EVENT,[],HOLD,CAND:6e00ceac84968df1df4d7495,OPP:6e00ceac84968df1df4d7495,5416.9,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:57:00+05:30,PERSISTENT,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],LOCKED,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""57fbc3b0-0822-51b7-8515-450ea6586841"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1328,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:dc1ab160fa1ee75a10189da6,OPP:dc1ab160fa1ee75a10189da6,32370.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:57:00+05:30,POWERINDIA,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],LOCKED,,[],[],[],,,,,[],1329,,,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",,,,,,NO_ACTION,,,,2026-07-31T13:57:00+05:30,TCS,,
NO_EVENT,REVERSAL_WATCH,[],[],FORMING,,[],[],[],,,,,[],1330,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:57:00+05:30,TORNTPHARM,,
NO_EVENT,REVERSAL_LEG,[],[],FORMING,,[],[],[],,,,,[],1331,,,[],,,,,,NO_ACTION,,,,2026-07-31T14:00:00+05:30,BHEL,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],1332,,,[],,,,,,NO_ACTION,,,,2026-07-31T14:00:00+05:30,CHOLAFIN,,
NO_EVENT,NONE,[],[],FORMING,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""b811de42-fbb9-5d26-a364-a9f98c91de7c"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""SELL"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1333,CAUTION,NO_CURRENT_CREATION_EVENT,[],HOLD,CAND:0d32e3ad08ef9cc69fd0369f,OPP:0d32e3ad08ef9cc69fd0369f,1712.5,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T14:00:00+05:30,COFORGE,False,ATR_MULTIPLE
DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:DIVISLAB:2026-07-31:007:UP:140000:DIRECTIONAL_STARTED:140000""]","[""DIRECTIONAL_STARTED""]",NONE,,[],[],[],,,,,[],1334,,,[],,,,,,NO_ACTION,,,,2026-07-31T14:00:00+05:30,DIVISLAB,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],1335,,,[],,,,,,NO_ACTION,,,,2026-07-31T14:00:00+05:30,EXIDEIND,,
NO_EVENT,NONE,[],[],LOCKED,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""76d65cfd-3f5f-5419-81f1-24a924660ce7"", ""setup"": ""REVERSAL"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1336,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:32b3a707960484f98d8399a7,OPP:32b3a707960484f98d8399a7,17907.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T14:00:00+05:30,FORCEMOT,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],NONE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""a4859555-9e57-5772-9c79-4a6b83478351"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1337,CAUTION,NO_CURRENT_CREATION_EVENT,[],HOLD,CAND:ccb8d7c9ac57fbb14f47bb87,OPP:ccb8d7c9ac57fbb14f47bb87,2231.9,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T14:00:00+05:30,GLENMARK,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],FAILED_BACK_INSIDE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""6c1d311c-b1e4-503d-9f2d-3a50df29da5d"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""SELL"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1338,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:296c26607039b07e87c6f497,OPP:296c26607039b07e87c6f497,388.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T14:00:00+05:30,INDUSTOWER,False,ATR_MULTIPLE
REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:KALYANKJIL:2026-07-31:012:DOWN:135100:REVERSAL_WATCH_STARTED:140000""]","[""REVERSAL_WATCH_STARTED""]",NONE,OPPOSED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""fe205a27-ef8f-5bf7-9192-94593d799d94"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""PROTECT"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""should_exit_signal"": false}]",1339,CAUTION,AUTHORITATIVE_REVERSAL_WATCH,[],HOLD,CAND:4a3872010c190995b2d63ff8,OPP:4a3872010c190995b2d63ff8,628.95,False,HOLD,PROTECT,OPEN,AUTHORITATIVE_REVERSAL_WATCH,2026-07-31T14:00:00+05:30,KALYANKJIL,False,ATR_MULTIPLE
NO_EVENT,DIRECTIONAL,[],[],NONE,ALIGNED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""50c51811-b112-5f0f-9fcc-a1422ceea97c"", ""setup"": ""REVERSAL"", ""side"": ""BUY"", ""stage"": ""ACTIVE"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_DIRECTIONAL_ALIGNED"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""STRENGTHEN"", ""management_reason_code"": ""AUTHORITATIVE_DIRECTIONAL_ALIGNED"", ""should_exit_signal"": false}]",1340,STRENGTHEN,AUTHORITATIVE_DIRECTIONAL_ALIGNED,[],HOLD,CAND:7316c4a2330c742a8803fe6c,OPP:7316c4a2330c742a8803fe6c,369.15,False,HOLD,ACTIVE,OPEN,AUTHORITATIVE_DIRECTIONAL_ALIGNED,2026-07-31T14:00:00+05:30,MANAPPURAM,True,ATR_MULTIPLE
NO_EVENT,NONE,[],[],NONE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""cad8805e-c102-57a4-96c7-d70c9c07f5cc"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1341,CAUTION,NO_CURRENT_CREATION_EVENT,[],HOLD,CAND:6e00ceac84968df1df4d7495,OPP:6e00ceac84968df1df4d7495,5416.9,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T14:00:00+05:30,PERSISTENT,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],LOCKED,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""57fbc3b0-0822-51b7-8515-450ea6586841"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1342,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:dc1ab160fa1ee75a10189da6,OPP:dc1ab160fa1ee75a10189da6,32370.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T14:00:00+05:30,POWERINDIA,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],LOCKED,,[],[],[],,,,,[],1343,,,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",,,,,,NO_ACTION,,,,2026-07-31T14:00:00+05:30,TCS,,
BALANCE_PROBABLE,REVERSAL_WATCH,"[""BAL:TORNTPHARM:2026-07-31:006:NEUTRAL:134800:BALANCE_PROBABLE:140000""]","[""BALANCE_PROBABLE""]",PROBABLE,,[],[],[],,,,,[],1344,,,[],,,,,,NO_ACTION,,,,2026-07-31T14:00:00+05:30,TORNTPHARM,,
NO_EVENT,REVERSAL_LEG,[],[],FORMING,,[],[],[],,,,,[],1345,,,[],,,,,,NO_ACTION,,,,2026-07-31T14:03:00+05:30,BHEL,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],1346,,,[],,,,,,NO_ACTION,,,,2026-07-31T14:03:00+05:30,CHOLAFIN,,
NO_EVENT,NONE,[],[],FORMING,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""b811de42-fbb9-5d26-a364-a9f98c91de7c"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""SELL"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1347,CAUTION,NO_CURRENT_CREATION_EVENT,[],HOLD,CAND:0d32e3ad08ef9cc69fd0369f,OPP:0d32e3ad08ef9cc69fd0369f,1712.5,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T14:03:00+05:30,COFORGE,False,ATR_MULTIPLE
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],1348,,,[],,,,,,NO_ACTION,,,,2026-07-31T14:03:00+05:30,DIVISLAB,,
"DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""DIR:EXIDEIND:2026-07-31:006:UP:134500:DIRECTIONAL_REVERSAL_CONFIRMED:140300"", ""DIR:EXIDEIND:2026-07-31:006:UP:134500:DIRECTIONAL_COMPLETED:140300"", ""DIR:EXIDEIND:2026-07-31:007:DOWN:140300:DIRECTIONAL_REVERSAL_LEG_STARTED:140300""]","[""DIRECTIONAL_REVERSAL_CONFIRMED"", ""DIRECTIONAL_COMPLETED"", ""DIRECTIONAL_REVERSAL_LEG_STARTED""]",NONE,,[],[],[],,,,,[],1349,,,"[""REVERSAL:WAIT""]",,,,,,NO_ACTION,,,,2026-07-31T14:03:00+05:30,EXIDEIND,,
